ID,File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender
krd_001916_proverbs,,Ntā wŭbaka zibiri.,Un homme qui poursuit deux lapins n'en attrape aucun.,A man who chases two rabbits catches neither.,proverbs,,,,,,
krd_001917_proverbs,,Ntā yígwa mu zîko ikūráyo inkóba zöse.,Se précipiter dans les ennuis apporte souvent plus de mal que de bien.,Rushing into trouble often brings more harm than good.,proverbs,,,,,,
krd_001918_proverbs,,Ntā yĭruka itábūndá.,Celui qui fuit devrait garder un œil derrière lui.,He who flees should keep an eye behind.,proverbs,,,,,,
krd_001919_proverbs,,Ntā zibâna zítagerána amahěmbe.,Vivre ensemble apporte à la fois harmonie et désaccords.,Living together brings both harmony and diagreements.,proverbs,,,,,,
krd_001920_action-verbs,,Nubaka inzu yumusenyi.,Je construis un château de sable.,I'm building a sandcastle.,action-verbs,,,,,,
krd_001921_language,,Nuguha gasopo abakoresha nabi ururimi,Il faut prévenir ceux qui abusent de la langue,We must warn those who abuse the language,language,,,,,,
krd_001922_grammar,,Nuko wandike ivyo ubonye,Écrivez donc les choses que vous venez de voir,Therefore write the things you have just seen,grammar,,,,,,
krd_001923_grammar,,"Nuko wewe wigisha abandi, mbega ntiwiyigisha?","Alors vous qui enseignez aux autres, n’apprenez-vous pas vous-même ?","So you who teach others, don’t you teach yourself?",grammar,,,,,,
krd_001924_action-verbs,,"Nukuvuga, nzokwigisha vyose nzi.","Et alors, je t'apprendrai tout ce que je sais.",And then I'll teach you everything I know.,action-verbs,,,,,,
krd_001925_proverbs,,Numugenzi wa kera. Inarunyonga?,C'est une vieille amie. Inarunyonga ?,She's an old friend. Inarunyonga?,proverbs,,,,,,
krd_001926_emotions,,Numva bigendeka aka gatondo,Je me sens mieux ce matin.,I feel better this morning.,emotions,,,,,,
krd_001927_emotions,,Numva isoni,Je suis gênée,I am embarrassed,emotions,,,,,,
krd_001928_action-verbs,,Numva mbabara umutwe.,J'ai mal à la tête.,I have a headache.,action-verbs,,,,,,
krd_001929_emotions,,Numva mfise umunabi muke.,Je suis un peu stressé.,I'm a little stressed.,emotions,,,,,,
krd_001930_emotions,,Numva nshaka gusinzira.,J'ai sommeil.,I'm sleepy.,emotions,,,,,,
krd_001931_emotions,,Numva umengo ndabona iyo nja.,J'ai l'impression de voir ou je vais.,I feel like I can see where I'm going.,emotions,,,,,,
krd_001932_grammar,,Nururimi rugoye.,C'est une langue difficile.,It's a difficult language.,grammar,,,,,,
krd_001933_proverbs,clips/sound_proverb/prov047.mp3,Nyamwigendako ntarimira impeshi,De nombreuses mains facilitent le travail,Many hands make work easier,proverbs,,,,,,
krd_001934_proverbs,,Nyamwānka iyó bivá yatútse umwămi w'înká.,La sottise d'une personne est évidente lorsqu'elle insulte son sauveur.,A person's foolishness is evident when they insult their savior.,proverbs,,,,,,
krd_001935_proverbs,,Nyamwīgēndáko ntárimíra impěshi.,Une main ne peut pas applaudir seule.,One hand cannot clap alone.,proverbs,,,,,,
krd_001936_proverbs,,Nyené Imâna avūmbikīsha irěnga.,La chance a souvent besoin d'un simple coup de pouce.,Good luck often requires only a gentle nudge.,proverbs,,,,,,
krd_001937_proverbs,,Nyené amâso yērekwa biké ibĭndi akîrābira.,"À celui qui a des yeux perspicaces, peu de choses doivent être montrées.","To the one with discerning eyes, little needs to be shown.",proverbs,,,,,,
krd_001938_proverbs,,Nyené ibīntu ní we nyené ubúsa.,L'abondance d'aujourd'hui pourrait être la perte de demain.,Today's abundance could be tomorrow's loss.,proverbs,,,,,,
krd_001939_proverbs,,Nyené imbúgitá ní uwuyífashe ikirĭndi.,La possession est la marque de la véritable propriété.,Possession is the mark of genuine ownership.,proverbs,,,,,,
krd_001940_proverbs,,Nyené imbúgitá ní we nyené inyama.,La main avec la clé est le véritable propriétaire de la voiture.,The hand with the key is the true owner of the car.,proverbs,,,,,,
krd_001941_proverbs,,Nyené umupfú ní we amujá ahanûka.,"Lorsque vous cherchez de l'aide, prenez le fardeau lourd, laissez les autres porter la charge légère.","When seeking help, take on the heavy burden, let others carry the light load.",proverbs,,,,,,
krd_001942_idioms,,"Nyimba koko utobakubita , niwihuze nabo.","Si tu ne peux pas les battre, joins-toi à eux.","If you can't beat them, join them.",idioms,,,,,,
krd_001943_proverbs,,Nyina w'úmukŭngu ntávyiná nâbí.,Ceux qui sont en position élevée se sentent estimés lorsque les moins privilégiés les implorent.,Those in lofty positions feel esteemed when the less privileged beseech them.,proverbs,,,,,,
krd_001944_proverbs,,Nyina w'úmūntu ní gasâto gahishá amahere.,Le cœur d'une mère est un abri éternel pour les défauts de son enfant.,A mother's heart is an eternal shelter for her child's flaws.,proverbs,,,,,,
krd_001945_jokes,,Nyina wîwé: Ni uwahé ?,"Sa maman : D'où vient-il ? ",Her mom: Where does he hail from?,jokes,,,,,,
krd_001946_grammar,,Nyina yafashije umwana ngo yoye kugwa,La mère a aidé l'enfant à éviter qu'il ne tombe,The mother helped the child lest he fall,grammar,,,,,,
krd_001947_idioms,,"Nyogokuru ati: Kibondo, uzoba ukoze, mugabo ntuzoze batakurekuye.",L'arrière grand-mère dit : Mon enfant je te remercierai mais ne vient pas sans leur accord.,"The great-grandmother said: My child, I will thank you but do not come without their agreement.",idioms,,,,,,
krd_001948_action-verbs,,Nywa jus y'imicungwe mugitondo.,Je bois un jus d'orange le matin.,I drink orange juice in the morning.,action-verbs,,,,,,
krd_001949_proverbs,,Nzi aka arakábazwa.,Celui qui se vante doit aussi prouver.,He who boasts must also prove.,proverbs,,,,,,
krd_001950_grammar,,Nzigira kuzobaraba nciye iyo,J'espère que je te verrai quand je passerai par là,I trust that I shall see you when I go through there,grammar,,,,,,
krd_001951_grammar,,Nzoba naragiye,je serai parti,I will have gone,grammar,,,,,,
krd_001952_time,,Nzoba ndi ngaha isaha cumi.,Je serai là à dix heures.,I'll be there at ten.,time,,,,,,
krd_001953_grammar,,Nzoba ndiko ndakora,je travaillerai,I will be working,grammar,,,,,,
krd_001954_grammar,,Nzoba ngiye,je serai parti,I will have gone,grammar,,,,,,
krd_001955_grammar,,Nzoba nkora,je travaillerai,I will be working,grammar,,,,,,
krd_001956_grammar,,Nzoba nkwiye guhanura uwo mwana,Je devrai réprimander cet enfant,I shall have to admonish that child,grammar,,,,,,
krd_001957_grammar,,Nzoba nāgiye,je serai parti,I will have gone,grammar,,,,,,
krd_001958_action-verbs,,Nzobarungikira ubutumwa.,Je vous enverrai un e-mail.,I will send you an email.,action-verbs,,,,,,
krd_001959_grammar,,Nzobikora uko nshobora kwose,Je le ferai du mieux que je peux,I’ll do it the very best I can,grammar,,,,,,
krd_001960_action-verbs,,Nzofata umutobe wivyamwa.,Je prendrai un jus de fruit.,I'll have some fruit juice.,action-verbs,,,,,,
krd_001961_grammar,,"Nzokubita umwungere, intama zisanzare",Je frapperai le berger et les brebis se disperseront,I will strike the shepherd and the sheep will scatter,grammar,,,,,,
krd_001962_action-verbs,,Nzokwitaho abana.,Je m'occuperai des enfants.,I will take care of the children.,action-verbs,,,,,,
krd_001963_action-verbs,,Nzomuhamagara ejo.,Je vais l'appeler demain.,I'll call him tomorrow.,action-verbs,,,,,,
krd_001964_action-verbs,,Nzoza ncerewe.,J'arriverai en retard.,I will arrive late.,action-verbs,,,,,,
krd_001965_proverbs,,Nzōbirya ngárutse yagûye inyuma y'íkibira.,Les promesses de manger à son retour restent souvent non tenues.,Promises of eating upon return often remain unfulfilled.,proverbs,,,,,,
krd_001966_jokes,,Nàánje mu gatôndo yantīye igikoropēsho nca ndamubwīra azé akorópere iwânje kubêra kó igikoropēsho kidasohóka.,"La dernière fois, il est venu me demander de lui prêter un torchon, alors je lui ai dit de venir nettoyer étant chez moi car je ne peux pas permettre à mon torchon de sortir de chez moi.","The last time, he came to ask me to lend him a dishcloth, so I told him to come and clean while in my house because I can't allow my dishcloth to leave my house.",jokes,,,,,,
krd_001967_jokes,,"Nìímba wîbaza kó amaherá atā munêzēro atāngá, yāmpe.","Si tu penses que ""l'argent ne fait pas le bonheur"", donne-le-moi.","If you believe that money doesn't bring happiness, give it all to me.",jokes,,,,,,
krd_001968_jokes,,Nìízo zisigáye nūko Jēwé iyó nkorêsheje ncá ndáyisubizayó.,"Même les cure-dents qui restent, c'est parce que, pour ma part, après l'avoir utilisé, je le remets simplement à l'intérieur.","Even the toothpicks that are left, it's because, for me, after using it, I just put it back inside.'",jokes,,,,,,
krd_001969_jokes,,"Níwajāná na nyoko wāwe mu kaguriro, ukabona ahūye n'úwùúndi mukényezi, uzôcé ubá urarōndera ikiràáka ubé urakóra mu kumurīndīra.","Chaque fois que tu vas au marché avec ta maman, prie fort pour qu'elle ne croise pas une autre amie. Sinon, autant trouver un travail, commencer à travailler et attendre qu'elles terminent leurs histoires.","Whenever you go to the market with your mom, pray hard that she doesn't bump into another friend. Otherwise, you might as well find a job, start working, and wait for her to finish their stories.",jokes,,,,,,
krd_001970_jokes,,Nōné aríko arawūrōndera abáza kó atā mbeba irâpfá,"Maintenant, elle demande si quelqu'un n'a pas vu une souris morte.",Now she is asking if anyone has seen a dead mouse.,jokes,,,,,,
krd_001971_jokes,,"Nōné ga yèémwe, ntā mukiriya mwōndòónkera?","Maintenant, est-ce que quelqu'un sait qui serait prêt à acheter ces trucs ?","Now, please, does anyone know someone willing to buy these items?",jokes,,,,,,
krd_001972_jokes,,Nūmva nshâka gushávura.,Je veux être triste.,I want to be sad.,jokes,,,,,,
krd_001973_idioms,,N’abana babana na ba se ni nkuko nyene,Même les enfants qui vivent avec leur père sont comme ça.,Even children who live with their fathers are like this.,idioms,,,,,,
krd_001974_grammar,,N’iki catumye ugenda i Gitega? Ndakagenda!,Pourquoi es-tu allé à Gitega ? Parce que je voulais y aller !,Why did you go to Gitega? Because I wanted to go!,grammar,,,,,,
krd_001975_idioms,,"N’ingene inyama zayo ziryoha kandi zoroshe! Woyankira kimwe gusa: batayiteguye neza, imota nabi.","Leur viande est bon et douce ! La seule chose qui pourrait te faire détester ça c'est : le fait qu'on l'a mal préparé,il sent mauvais.","Their meat is good and sweet! The only thing that could make you hate it is: the fact that we prepared it poorly, it smells bad.",idioms,,,,,,
krd_001976_grammar,,N’utabikora uzohanwa,"Si vous ne le faites pas, vous serez puni",If you do not do it you will be punished,grammar,,,,,,
krd_001977_grammar,,"N’utagira urtyo, nzoza kuri wewe..","Si tu ne le fais pas, je viendrai vers toi","If you don’t do thus, I will come to you",grammar,,,,,,
krd_001978_proverbs,,Oya Data sinshaka Inazi.,"Non, papa, je ne veux pas de cacao.","No, dad, I don't want cocoa.",proverbs,,,,,,
krd_001979_grammar,,"Oya, ndetse ni we yabanje kuvyanka","Non, par contre il a été le premier à refuser.","No, on the other hand he was the first one to refuse it.",grammar,,,,,,
krd_001980_grammar,,Paulo arakora uhereye mu gitondo ugashitsa ku mugoroba,Paul travaille du matin au soir,Paul works from morning till night,grammar,,,,,,
krd_001981_grammar,,"Paulo ntari hano, aragiye","Paul n'est pas là, il est juste parti","Paul isn’t here, he’s just gone away",grammar,,,,,,
krd_001982_grammar,,Pfa kugenda ngo urabe,Allez quand même et voyez,Go anyhow and see,grammar,,,,,,
krd_001983_idioms,,"Pfuma undekura, nje kukuronderera abana bawe.","Libérez moi , je vais chercher tes enfants pour toi.","Free me, I'll get your children for you.",idioms,,,,,,
krd_001984_general,,Plastike ziracafuza inyanza.,Le plastique pollue les océans.,Plastic pollutes the oceans.,general,,,,,,
krd_001985_vocabulary,,Pome ziratukura kandi zifise umutobe.,Les pommes sont rouges et juteuses.,The apples are red and juicy.,vocabulary,,,,,,
krd_001986_action-verbs,,Raba aho ubutumwa butari bwiza bubikwa.,Vérifiez votre dossier de spam.,Check your spam folder.,action-verbs,,,,,,
krd_001987_grammar,,Raba ko yoca hano,Regarde s'il passe par ici,See if he comes by here,grammar,,,,,,
krd_001988_action-verbs,,"Raba, vyari ibi.","Voilà, c'était tout.",That was it.,action-verbs,,,,,,
krd_001989_grammar,,Reka mbe ndakora gatoya,"Arrête, laisse-moi travailler un peu","Stop, let me work a little while",grammar,,,,,,
krd_001990_jokes,,Reka shàá...Aka niko gashàámbara kazimbutse mperutse kugura,Oh non... Ce sont juste les vêtements moins chers que j'ai récemment achetés.,"Oh no... These are just some of the cheapest clothes that I recently bought.""",jokes,,,,,,
krd_001991_grammar,,Rime mu biharage!,Cultivez dans les haricots !,Cultivate in the beans!,grammar,,,,,,
krd_001992_jokes,clips/sound_humour/h16.mp3,"Ruheshahesha-rwa-Mashiga, umushinguzi w'ikinyoma, yaratetse amabuye, amabuye ngo yanke gusha arayanywa umufa ati inkwi zanje n'amazi navomye ntivyoza gupfa ubusa!","""Il ne faut pas perdre mon combustible ni l'eau que j'ai puisée"", a déclaré Ventre-Creux-fils-de-la-maison, le fumeur patenté qui avait fait bouillir des cailloux, mais, comme ces cailloux n'étaient pas devenus plus tendres, il avait bu le bouillon !","""My fuel must not be lost nor the water I have drawn"", declared Hollow-Belly-son-of-the-household, the patent smoker who had boiled pebbles, but, as these pebbles had not become more tender, he had drunk the broth!",jokes,,,,,,
krd_001993_geography,,Rumonge ni intara ihanamiye ikiyaga Tanganyika,Rumonge est une province située au bord du lac Tanganyika,Rumonge is a province located on the shores of Lake Tanganyika,geography,,,,,,
krd_001994_geography,,Rutana ni ikomine iri muntara ya Rutana nyene,Rutana est une commune de la province de Rutana,Rutana is a commune in the province of Rutana,geography,,,,,,
krd_001995_general,,"Ryari irya mbere ndavyumvise, bintera amakenga.","C'était la première fois que j'en entendais parler, ce qui m'a rendu méfiant.","This was the first time I had heard of it, which made me suspicious.",general,,,,,,
krd_001996_jokes,clips/sound_humour/h19.mp3,Samandari akubise ukuguru mu ziko ati yorororo! Umutama yogirwa n'agacanwa!,"""Magnifique ! Pour faire du feu, rien ne vaut un petit vieux !"", comme disait Samandari en posant par mégarde son pied dans la cheminée !","""Beautiful! To make fire, nothing beats a little old man!"", as Samandari said inadvertently posing his foot in the fireplace!",jokes,,,,,,
krd_001997_grammar,,Shira impuzu gutatu,Mettez les vêtements en trois groupes,Put the clothes in three groups,grammar,,,,,,
krd_001998_jokes,,Shàá navyūtse mu gatôndo nîdōga ingéne abakózi bānyonônera.,Je me suis réveillé ce matin en me plaignant que mes employés font du mauvais travail. ,I woke up in the morning complaining that my workers are doing a bad job,jokes,,,,,,
krd_001999_politeness,,Sigura bino ataco musimvye.,Pouvez-vous expliquer cela en détail?,Can you explain this in detail?,politeness,,,,,,
krd_002000_grammar,,Simpora nkora ivyo,Je ne fais pas toujours ça.,I don’t always do that.,grammar,,,,,,
krd_002001_grammar,,Sinabigishije kuvuga gurtyo,Je ne t'ai pas appris à parler comme ça,I didn’t teach you to speak like that,grammar,,,,,,
krd_002002_proverbs,,Sinabíkoze yakóze umugabo mw'īrúgu.,"Plus le déni est fort, plus la culpabilité est profonde.","The louder the denial, the deeper the guilt.",proverbs,,,,,,
krd_002003_proverbs,,Sinakunze kino gitabo.,Je n'ai pas aimé ce livre.,I didn't like this book.,proverbs,,,,,,
krd_002004_proverbs,,Sinakunze kino gitabu.,Je n'ai pas aimé ce livre.,I didn't like this book.,proverbs,,,,,,
krd_002005_action-verbs,,Sinatahuye neza.,Je n'ai pas bien compris.,I didn't quite understand.,action-verbs,,,,,,
krd_002006_grammar,,Sindanamuzi,je ne le connais pas du tout,I don’t know him at all,grammar,,,,,,
krd_002007_grammar,,Sindibube ndima,je ne vais pas biner,I am not going to hoe,grammar,,,,,,
krd_002008_grammar,,Sinigeze kugenda i Bururi,Je ne suis encore jamais allé à Bururi,I have never yet gone to Bururi,grammar,,,,,,
krd_002009_proverbs,,Sinkunda epinari.,Je n'aime pas les épinards.,I don't like spinach.,proverbs,,,,,,
krd_002010_action-verbs,,Sinshobora,Je ne peux pas.,I can't.,action-verbs,,,,,,
krd_002011_grammar,,"Sinshobora kuguhemba ubu, ariko mw iyinga riza nzoba mfise amafaranga akwiye","Je ne peux pas te payer maintenant, mais la semaine prochaine j'aurai assez d'argent","I can’t pay you now, but next week I will have enough money",grammar,,,,,,
krd_002012_jokes,,Sinshobóra kwîyumvīsha Ingéne ibīntu vyöse vyàádūze ibicîro aríko imibú ikaguma itúrya ku būntu.,"Je ne comprends pas pourquoi les prix de tout explosent, alors que les moustiques continuent de nous dévorer gratuitement","I can't comprehend why the costs of everything are soaring, yet mosquitoes persist in feasting on us without charge.",jokes,,,,,,
