File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,word_count,char_count
,Mpora nâduka nkatwēnga iyó nībútse ukūntu túkiri abâna bàáduhamagara ngo dutāmbíre abashitsi,"Je me tords de rire à chaque fois que je me souviens de notre enfance, quand on nous appelait pour faire une danse pour les visiteurs.",I burst into laughter every time I recall the days of our childhood when they summoned us to perform a dance routine for the visitors.,jokes,,,,,,,12.0,92.0
,Mpūngé urw'ăha yakímajije amaguru.,Celui qui fuit les ennuis continue de courir.,He who flees from troubles keeps on running.,proverbs,,,,,,,4.0,34.0
,"Mu Burùúndi bákubwīye kó mupfāná ikīntu n'úmūntu murí mu kigero kimwé , icó mwōbá múpfāna cöse, ubwo nyéne muca múhīnduka abavyâra.","Au Burundi, si on te dit que tu es lié à quelqu'un, et que cette personne est dans la même tranche d'âge que toi, vous devenez automatiquement cousins, peu importe la nature réelle du lien","In Burundi, if they tell you that you are related to someone, and that someone is in the same age group as you, you automatically become cousins, no matter what actually connects you.",jokes,,,,,,,21.0,131.0
,Mu Burùúndi nihó hônyené nyoko wāwe ashobóra kugúkubita ikòófe kubêra uríko urizwa n'íkòófe yaguhàáye.,C'est seulement au Burundi où ta maman pourrait te gifler parce que tu pleures à cause de la gifle qu'elle vient de te donner.,"Only in Burundi, where your mom might slap you for crying because of the slap she just gave you.",jokes,,,,,,,14.0,102.0
,"Mu Burùúndi nihó hāntu hônyené ushobóra gusânga sówàányu cânké nyokwàányu, umúsūmvya imyâka.",C'est une situation unique au Burundi de découvrir que vous êtes plus âgé que votre oncle ou votre tante.,It's a unique Burundian scenario to discover that you are older than your uncle or aunt.,jokes,,,,,,,12.0,92.0
,Mu bisanzwe amashure yisumbuye agizwe n'ibice bibiri,Les écoles secondaires sont généralement divisées en deux parties,Secondary schools are generally divided into two parts,grammar,,,,,,,7.0,52.0
,Mu buzima ni ukwitonda,Dans le vie il faut rester humble,In life you have to stay humble,proverbs,,,,,,,4.0,22.0
,"Mu bìíndi bihúgu: mukûnzi nātāshe ,Mu Burùúndi rēró: Hewée...","dans d'autres pays: Mon amour, je suis à la maison, Au Burundi : Heyy...","in other countries: My love, I am home.
In Burundi: Heyy... ",jokes,,,,,,,11.0,62.0
,Mu ci ni ho ikawa bayamura bakayijana ku masoko abegereye.,Pendant l'été c'est là où on cueille le café et l'amenant à des marchés près,During the summer this is where coffee is picked and taken to nearby markets,proverbs,,,,,,,10.0,58.0
,Mu gice ca mbere abana bamara imyaka ine ku ntebe y'ishure,"Dans la première partie, les enfants passent quatre ans à l'école","In the first part, the children spend four years at school",grammar,,,,,,,11.0,58.0
,"Mu gihe c’intambara, abana bategerezwa gukingirwa.","En temps de guerre, les enfants doivent être protégés.","In times of war, children must be protected.",proverbs,,,,,,,6.0,50.0
,"Mu kiringo gito cane, twoba twabonye ihinduka.","En très peu de temps, nous aurions constaté un changement.","In a very short time, we would have seen a change.",action-verbs,,,,,,,7.0,46.0
,Mu kwezi kwa kane azoba yarasubiye i wabo,"En avril, il sera rentré chez lui",In April he will have gone home,grammar,,,,,,,8.0,41.0
,Mu mwaka ugira icumi na gatanu Kayisari ari ku ngoma,année où César était sur le trône,year Caesar was on the throne,grammar,,,,,,,10.0,52.0
,"Mu vy’úkurí  ntā wùúndi kíretse,

Abarùúndi : Ico gitûmburá cā 200 nāngâhé ??","Personne.
Les Burundais : ""Ce pain de 200 francs burundais, coûte combien ?""","Absolutely no one.
Burundians: ""How much does that BIF 200 bread cost?""",jokes,,,,,,,13.0,77.0
,"Mu vy’úkurí ntāwùúndi kíretse : umumàáma w'úmurùúndi avûye kugura iterémūsi kubêra iya kêra, umwâna yayimenyé
""Ehe tôra musubîre mumené.""","Seule une maman burundaise : Qui revient à la maison avec un nouveau thermos juste parce que l'ancien a été cassé par son enfant.
""Voici un autre et casse-le.""","Only a Burundian mom: Coming home with a new thermos just because the old one got broken by her child.
""Here is another one, break it.""",jokes,,,,,,,19.0,137.0
,Muba hehe?,Où habitez-vous?,Where do you live?,location,,,,,,,2.0,10.0
,Mubikoze neza nzobashima,"Si tu le fais bien, je te féliciterai","If you do it well, I’ll praise you",grammar,,,,,,,3.0,24.0
,"Muco, habaye iki?","Muco, que se passe-t-il ?","Muco, what is happening?",proverbs,,,,,,,3.0,17.0
,"Muco, hariko haba iki?","Muco, que se passe-t-il ?","Muco, what is happening?",proverbs,,,,,,,4.0,22.0
,Mufise imyaka ingahe?,Quel âge avez-vous?,How old are you?,action-verbs,,,,,,,3.0,21.0
,Mufise umutima mwiza.,Vous êtes très gentil.,You are very kind.,emotions,,,,,,,3.0,21.0
,Mukúru w'íjāmbo ní irĭndi.,Un rassemblement devient captivant à mesure que les discours s'enchaînent.,A gathering becomes captivating as speeches flow in succession.,proverbs,,,,,,,4.0,26.0
,Mumbabarire ko nacerewe.,Veuillez m'excuser pour le retard.,Please forgive me for the delay.,apologies,,,,,,,3.0,24.0
,Mumbarire kuba nacerewe,Veuillez m'excuser pour le retard.,Please forgive me for the delay.,apologies,,,,,,,3.0,23.0
,"Mumpe fagitire, nyabuneka.","L'addition, s'il vous plaît.","The check, please.",action-verbs,,,,,,,3.0,26.0
,Mumufashe ku co azogomba cose,Aide-la dans tout ce qu'elle veut,Help her in whatever she wants,grammar,,,,,,,5.0,29.0
,Mupfa iki?,Sur quoi êtes-vous en désaccord ?,What are you disagreeing about?,grammar,,,,,,,2.0,10.0
,Murafise bashikanyu ?,Avez-vous des sœurs?,Do you have sisters?,action-verbs,,,,,,,3.0,21.0
,Murafise ikintu kizimbutse?,Avez-vous quelque chose de moins cher?,Do you have something cheaper?,proverbs,,,,,,,3.0,27.0
,Murafise indero cane.,Vous êtes très gentil.,You are very kind.,emotions,,,,,,,3.0,21.0
,Murakoze cane,Merci beaucoup.,Thank you so much.,politeness,,,,,,,2.0,13.0
,Murakoze kwiri murikwa.,Merci pour cette présentation.,Thank you for this presentation.,politeness,,,,,,,3.0,23.0
,Murantunga.,Je suis désolé.,I'm sorry.,apologies,,,,,,,1.0,11.0
,Muranyinganira ku gucerwa.,Veuillez m'excuser pour le retard.,Please forgive me for the delay.,apologies,,,,,,,3.0,26.0
,Murashaka icayi?,Vous voulez du thé ?,Do you want some tea?,proverbs,,,,,,,2.0,16.0
,Murashobora gukora kino kintu.,Pouvez-vous réparer cela?,Can you fix this?,action-verbs,,,,,,,4.0,30.0
,Murashobora gusubiza ku ntango ijambo kabanga?,Pouvez-vous réinitialiser le mot de passe?,Can you reset the password?,action-verbs,,,,,,,6.0,46.0
,Murashobora gusubiza kuntango igiharuro kabanga canje.,Pouvez-vous réinitialiser le mot de passe?,Can you reset the password?,action-verbs,,,,,,,6.0,54.0
,Murashobora kuduharurira ivyo twihereje duheze turihe.,"L'addition, s'il vous plaît.","The check, please.",action-verbs,,,,,,,6.0,54.0
,Murashobora kugabanya ijwi?,Pouvez-vous baisser le volume?,Can you turn down the volume?,action-verbs,,,,,,,3.0,27.0
,"Murashobora kumfasha, ndabasavye?","Pouvez-vous m'aider, s'il vous plaît?","Can you help me, please?",politeness,,,,,,,3.0,33.0
,Muravuga Icongereza?,Parlez-vous anglais?,Do you speak English?,language,,,,,,,2.0,20.0
,Murazogenda i Gitega!,Allez à Gitega !,Go to Gitega!,grammar,,,,,,,3.0,21.0
,Mureha gute?,Quelle taille faites-vous?,What size are you?,general,,,,,,,2.0,12.0
,Murehe gute ?,Quelle taille faites-vous?,What size are you?,general,,,,,,,3.0,13.0
,Muri Butoyi?,Vous êtes Butoyi ?,Are you Butoyi?,proverbs,,,,,,,2.0,12.0
,Muri abo bagabo twahora tugendana utanguriye ku kubatiza kwa Yohana ukageza ku musi yadukuriwemwo,Parmi ces hommes avec qui nous étions toujours depuis le baptême de Jean jusqu'au jour où il nous a été enlevé,Among those men we were always with from the baptism of John until the day he was taken away from us,grammar,,,,,,,14.0,97.0
,Muri ico gihe sinari nkirima,A cette époque je ne binais plus,At that time I was no longer hoeing,grammar,,,,,,,5.0,28.0
,"Muri vyose, hagiyemwo agahaze mu biganiro vyabo","Dans l'ensemble, il y a une satisfaction dans leurs discussions","Overall, there is satisfaction in their discussions",emotions,,,,,,,7.0,47.0
,Murihangana,Je suis désolé.,I'm sorry.,apologies,,,,,,,1.0,11.0
,Murumunanje ni umuririmvyi.,Mon frère est musicien.,My brother is a musician.,action-verbs,,,,,,,2.0,26.0
,"Murí afriká iyó urí mw'īkosá, Só wāwe akagukānkamira, uca wîtōra ikosá, aríko nyoko wāwe akúrāvye gusa, uca wîkosōra.","En Afrique, si tu commets une erreur à la maison, dès que ton père te réprimande, tu prends conscience de ton erreur. Cependant, si ta mère te lance simplement un regard sévère, tu t'infliges toi-même ta propre punition.","In Africa, if you make a mistake at home, the moment your dad scolds you, you instantly realize your error. However, if your mom merely gives you a stern look, you start doling out your own punishment.",jokes,,,,,,,18.0,117.0
,"Murí iyi mìísi, umushitsi yajé iwâwé arīndīra kó afūngúra kugíra agēndé, nàáwe ukarīndīra kó agēndá kugíra ufūngúre.","De nos jours, quand un visiteur vient chez vous, il attend que vous commenciez à manger pour pouvoir partir, et vous, vous attendez qu'il parte pour enfin commencer à manger.","Nowadays, when a guest arrives at your home, they wait for you to begin eating so they can make their exit. Meanwhile, you're waiting for them to leave so you can finally start enjoying your meal",jokes,,,,,,,17.0,116.0
,Musanzanje ni umuririmvyi,Mon frère est musicien.,My brother is a musician.,action-verbs,,,,,,,2.0,24.0
,Musaza wanje ni Umunyamuziki.,Mon frère est musicien.,My brother is a musician.,action-verbs,,,,,,,4.0,29.0
,Musazanje ni umuvuza umuziki.,Mon frère est musicien.,My brother is a musician.,action-verbs,,,,,,,3.0,28.0
,Musazanje ni Umunyamuziki.,Mon frère est musicien.,My brother is a musician.,action-verbs,,,,,,,3.0,26.0
,Musazanje ni incabwenge,Mon frère est intelligent.,My brother is smart.,action-verbs,,,,,,,3.0,23.0
,Mushikanje ariga cane,Ma sœur étudie beaucoup.,My sister studies a lot.,action-verbs,,,,,,,3.0,21.0
,Mushiki wanje ariga cane.,Ma sœur étudie beaucoup.,My sister studies a lot.,action-verbs,,,,,,,4.0,25.0
,Mushiki wanje numushikiriza manza.,Ma sœur est avocate.,My sister is a lawyer.,action-verbs,,,,,,,4.0,34.0
,"Muti none yoba ikomoka hehe, isigura iki?","D'où vient-il, qu'est-ce que cela signifie ?","Where does it come from, what does it mean?",idioms,,,,,,,7.0,42.0
,"Muzohabwa ubushobozi, Mpwemu Mweranda ni yabazako",Vous recevrez de la puissance lorsque le Saint-Esprit viendra sur vous,You will receive power when the Holy Spirit comes on you,grammar,,,,,,,6.0,49.0
,Mw ishuli ry’abana twasohoka isaha sita,A l'école primaire on sortait toujours à midi,In the elementary school we always went out at noon,grammar,,,,,,,6.0,39.0
,Mwa bagore ni mwumvirize!,"Vous les femmes, écoutez !","You women, listen!",grammar,,,,,,,4.0,25.0
,"Mwa bana b’inzoka mwe, ni nde yababuriye ngo muhunge uburake buzoza?","Vous, enfants de serpents, qui vous a averti de fuir la colère à venir ?","You children of snakes, who warned you to flee from the wrath to come?",grammar,,,,,,,11.0,68.0
,Mwa bana mukora iki?,"Vous les enfants, que faites-vous ?","You children, what are you doing?",grammar,,,,,,,4.0,20.0
,"Mwananje, ni iki gituma ukora urtyo?","Mon enfant, pourquoi fais-tu ça ?","My child, why are you doing that?",grammar,,,,,,,6.0,36.0
,Mwaramutse!,Bonjour!,Good morning!,greetings,,,,,,,1.0,11.0
,"Mwaramutse, amakuru yanyu??","Bonjour, comment allez-vous?","Good morning, how are you doing?",greetings,,,,,,,3.0,27.0
,Mwaramutse? Murakomeye? Twebwe tumeze neza.,Bonjour? Vous allez bien? Nous nous allons bien,Good morning? Are you doing well? We are fine,general,,,,,,,5.0,43.0
,Mwaronse ubutumwa bwanje?,Avez-vous reçu mon message?,Did you receive my message?,action-verbs,,,,,,,3.0,25.0
,Mwaronse ubutumwa?,Avez-vous reçu mon message?,Did you receive my message?,action-verbs,,,,,,,2.0,18.0
,Mwenewacu ni Incabwenge.,Mon frère est intelligent.,My brother is smart.,action-verbs,,,,,,,3.0,24.0
,Mwobisigura neza ataco musimvye?,Pouvez-vous expliquer cela en détail?,Can you explain this in detail?,politeness,,,,,,,4.0,32.0
,Mwokugara iryo dirisha,Veuillez fermer la fenêtre.,Please close the window.,action-verbs,,,,,,,2.0,21.0
,Mwokwugara idirisha.,Veuillez fermer la fenêtre.,Please close the window.,action-verbs,,,,,,,2.0,20.0
,"Mwoshobora gusubiramwo, ndabasavye?","Pouvez-vous répéter, s'il vous plaît?","Can you repeat, please?",general,,,,,,,3.0,35.0
,"Mwoshobora kunfasha, ndabasavye?","Pouvez-vous m'aider, s'il vous plaît?","Can you help me, please?",politeness,,,,,,,3.0,32.0
,Mwoye gutinya,N'ayez pas peur !,Don’t be afraid!,grammar,,,,,,,2.0,13.0
,Mwàáhūriye hé ?, Où vous êtes-vous rencontrés ? ,Where did you bump into each other? ,jokes,,,,,,,3.0,15.0
,Mwāramutse ntákūrá akăramutse ku mutíma.,Offrir un bonjour ne dissipe pas les fardeaux portés depuis hier.,Offering a good morning doesn't dispel the burdens carried from yesterday.,proverbs,,,,,,,5.0,40.0
,Mwěne nāká yōkuzirika ku cătsi.,"Un adversaire inconnu exige de la prudence, il pourrait émerger victorieux si vous choisissez de le confronter.","An unknown adversary demands caution, they might emerge victorious if you choose to confront them.",proverbs,,,,,,,5.0,31.0
,Māmá yashize umukâté ku mêzá nca ndawúrya.,"Ma mère a laissé du pain sur la table, et je l'ai mangé.","My mom left a bread on the table, and as soon as she left, I immediately jumped on it and ate it.",jokes,,,,,,,7.0,42.0
,"Māwé Māwé Māwé, Mu bufaràánsa :ēgó kibôndo cānje, Mu Burùúndi : Utárīnze gukóma indûrú usâmirana umutùúmba wöse ntā mahóro wūmvá ?","Maman, maman, maman !!!, En France : Oui, mon cher, Au Burundi :Si tu ne cries pas mon nom partout, est-ce que tu ne ressens pas la paix ?","Mom, mom, mom!!!, In France: Yes, my love. In Burundi: If you're not shouting my name everywhere, don't you find peace??",jokes,,,,,,,23.0,133.0
,Māwé igihe narí mfíse imyâka cumi: Zana aryá maherá nyokórume wāwe yaguhàáye  ndayakúbīkire nzōyaguha níwayakenéra.,"Quand j'avais dix ans, ma mère disait : ""Apporte cet argent que ton oncle t'a donné ; je te le rendrai quand tu en auras besoin.""  ","When I was ten years old, my mom was like: ""Bring that money your uncle gave you; I'll give it back to you when you need it.""  ",jokes,,,,,,,15.0,113.0
,Mū nda haba umutíma ntíhabá umutsíma.,"C'est le cœur, et non l'estomac, qui définit vraiment une personne.","It's the heart, not the stomach, that truly defines a person.",proverbs,,,,,,,6.0,37.0
,Mū nda harāra inzara hakavyūka inzigo.,Un homme affamé est un homme en colère.,A hungry man is an angry man.,proverbs,,,,,,,6.0,38.0
,Ni iciyumviro ciza,C'est une bonne idée.,It's a good idea.,action-verbs,,,,,,,2.0,17.0
,Ni ikirimi kigoye,C'est une langue difficile.,It's a difficult language.,grammar,,,,,,,2.0,16.0
,Ni inkuru nziza y'urukundo.,C'est une belle histoire d'amour.,It's a beautiful love story.,proverbs,,,,,,,3.0,26.0
clips/sound_proverb/prov013.mp3,Ni iritagira inkoko riraca,Une nuit sans coqs se terminera quand même.,A night without roosters will still end.,proverbs,,,,,,,3.0,25.0
,Ni ubúsa burazirwa.,L'injustice fait trébucher les innocents.,Injustice causes the innocent to stumble.,proverbs,,,,,,,2.0,18.0
,Ni umugenzi wanje,Elle est mon amie.,She is my friend.,general,,,,,,,2.0,26.0
,Ni úburí ku munwa burakoroka.,Même l'arbre le plus haut peut être abattu par le vent.,Even the tallest tree can be brought down by the wind.,proverbs,,,,,,,4.0,28.0
,Ni úwutáco avuzé aba avúze.,Le silence est plus éloquent que les mots,Silence speaks louder than words.,proverbs,,,,,,,4.0,26.0
,Ni ūwó kwàá nde ?,Qui sont ses parents ? , Who are his parents? ,jokes,,,,,,,4.0,16.0
,Na Bucangênda yapfûye atágīyé.,Celui qui annonce est moins susceptible d'agir.,The one who announces is less likely to perform.,proverbs,,,,,,,4.0,30.0
,Na kare abasokuru barayamaze ngo “ntamwuga udakiza”,Nos ancêtres disaient un jour : « il n’y a pas de métier qui ne guérisse pas ».,Our ancestors once said: “there is no profession that does not heal”.,proverbs,,,,,,,7.0,51.0
,Na rwo nyene ndarugomba,Et ça aussi je le veux,And it too I want it,grammar,,,,,,,4.0,23.0
,"Na yo akwiriye gusubira gutunganywa, kuko yarafasha","Il devrait être reconsidéré, car il aide","It should be reconsidered, because it helps",proverbs,,,,,,,7.0,51.0
